i,j,force_x,force_y,force_z,original_center_x_px,original_center_y_px,displaced_center_x_px,displaced_center_y_px,center_dx_px,center_dy_px,rotation_angle_deg,p1_original_x_px,p1_original_y_px,p1_displaced_x_px,p1_displaced_y_px,p1_dx_px,p1_dy_px,p2_original_x_px,p2_original_y_px,p2_displaced_x_px,p2_displaced_y_px,p2_dx_px,p2_dy_px,p3_original_x_px,p3_original_y_px,p3_displaced_x_px,p3_displaced_y_px,p3_dx_px,p3_dy_px
1.700000000000000000e+01,8.000000000000000000e+00,-1.468026673188422074e-02,2.714348767823547212e-02,-1.113680713981930193e-01,9.460395603368372122e+02,7.580939192330009746e+02,9.460427913696487394e+02,7.579788160840724913e+02,3.231032811527256854e-03,-1.151031489284832787e-01,-1.795820376350247614e+02,9.460395603368372122e+02,7.110722715996932948e+02,9.458866704127783578e+02,7.794150446332770343e+02,-1.528899240588543762e-01,6.834277303358373956e+01,9.867615017150819767e+02,7.816047430496548714e+02,9.275562855348891844e+02,7.471250532099317070e+02,-5.920521618019279231e+01,-3.447968983972316437e+01,9.053176189585922202e+02,7.816047430496548714e+02,9.646854181612789034e+02,7.473963504090087326e+02,5.936779920268668320e+01,-3.420839264064613872e+01
1.700000000000000000e+01,9.000000000000000000e+00,-1.398682232084121763e-02,2.586135167477208660e-02,-1.056806020213561514e-01,9.460395603368372122e+02,8.051155668663088818e+02,9.460428514718607858e+02,8.050005254951710185e+02,3.291135023573588114e-03,-1.150413711378632797e-01,-1.191425403328197916e+02,9.460395603368372122e+02,8.521372144996165616e+02,9.458880839572898367e+02,8.264367643970475683e+02,-1.514763795473754726e-01,-2.570045010256899332e+01,9.867615017150819767e+02,7.816047430496549850e+02,9.275556604168182275e+02,7.941479297991159001e+02,-5.920584129826374920e+01,1.254318674946091505e+01,9.053176189585922202e+02,7.816047430496549850e+02,9.646848100414742930e+02,7.944168822893495872e+02,5.936719108288207281e+01,1.281213923969460211e+01
1.800000000000000000e+01,0.000000000000000000e+00,-1.915934222366664808e-20,-1.132341407488182985e-20,-9.935752696992023361e-17,9.867615017150822041e+02,1.703233238166538968e+02,9.867857503129071119e+02,1.703199666907587471e+02,2.424859782490784710e-02,-3.357125895149692951e-03,4.465030228165161219e+01,9.867615017150822041e+02,2.173449714499616618e+02,9.867839763284530363e+02,1.917571982369779846e+02,2.247461337083223043e-02,-2.558777321298367724e+01,1.027483443093326969e+03,1.468125000000000000e+02,9.682214668644601261e+02,1.595998310650110454e+02,-5.926197622886684258e+01,1.278733106501104544e+01,9.460395603368372122e+02,1.468125000000000000e+02,1.005351807745808173e+03,1.596028707702872111e+02,5.931224740897096126e+01,1.279037077028721114e+01
1.800000000000000000e+01,1.000000000000000000e+00,-1.912983553889269376e-16,1.824428374330178149e-16,-8.605912817700993056e-14,9.867615017150822041e+02,2.643666190832694269e+02,9.867857503129071119e+02,2.643632619573743341e+02,2.424859782490784710e-02,-3.357125895092849532e-03,-1.799952840329886783e+02,9.867615017150822041e+02,2.173449714499616618e+02,9.867839763284530363e+02,2.858004935035935432e+02,2.247461337083223043e-02,6.845552205363188136e+01,1.027483443093326969e+03,2.878774428999233237e+02,9.682214668644601261e+02,2.536431263316266040e+02,-5.926197622886684258e+01,-3.423431656829671965e+01,9.460395603368372122e+02,2.878774428999233237e+02,1.005351807745808173e+03,2.536461660369027697e+02,5.931224740897096126e+01,-3.423127686302055395e+01
1.800000000000000000e+01,2.000000000000000000e+00,-2.746980811789191291e-14,4.520919797420120324e-14,-1.539102243476140672e-12,9.867615017150822041e+02,3.113882667165772204e+02,9.867857503129071119e+02,3.113849095906821276e+02,2.424859782490784710e-02,-3.357125895092849532e-03,4.465030228194408579e+01,9.867615017150822041e+02,3.584099143498850140e+02,9.867839763284530363e+02,3.328221411369013367e+02,2.247461337083223043e-02,-2.558777321298367724e+01,1.027483443093326969e+03,2.878774428999233237e+02,9.682214668644601261e+02,3.006647739649343976e+02,-5.926197622886684258e+01,1.278733106501107386e+01,9.460395603368372122e+02,2.878774428999233237e+02,1.005351807745808173e+03,3.006678136702105348e+02,5.931224740897096126e+01,1.279037077028721114e+01
1.800000000000000000e+01,3.000000000000000000e+00,-2.287319361514560215e-10,4.212017113010343047e-10,-5.581425609430876696e-10,9.867615017150822041e+02,4.054315619831927506e+02,9.867857503129071119e+02,4.054282048572976009e+02,2.424859782490784710e-02,-3.357125895149692951e-03,-1.799952840329886783e+02,9.867615017150822041e+02,3.584099143498850140e+02,9.867839763284530363e+02,4.268654364035168669e+02,2.247461337083223043e-02,6.845552205363185294e+01,1.027483443093326969e+03,4.289423857998466474e+02,9.682214668644601261e+02,3.947080692315499277e+02,-5.926197622886684258e+01,-3.423431656829671965e+01,9.460395603368372122e+02,4.289423857998466474e+02,1.005351807745808173e+03,3.947111089368261219e+02,5.931224740897096126e+01,-3.423127686302052552e+01
1.800000000000000000e+01,4.000000000000000000e+00,-1.006900861797262479e-08,1.860116006718711029e-08,-2.450998256541907609e-08,9.867615017150822041e+02,4.524532096165004873e+02,9.867857503129071119e+02,4.524498524906053376e+02,2.424859782490784710e-02,-3.357125895149692951e-03,4.465030228014420999e+01,9.867615017150822041e+02,4.994748572498082808e+02,9.867839763284530363e+02,4.738870840368246036e+02,2.247461337083223043e-02,-2.558777321298367724e+01,1.027483443093326969e+03,4.289423857998466474e+02,9.682214668644601261e+02,4.417297168648576644e+02,-5.926197622886684258e+01,1.278733106501101702e+01,9.460395603368372122e+02,4.289423857998466474e+02,1.005351807745808173e+03,4.417327565701338585e+02,5.931224740897096126e+01,1.279037077028721114e+01
1.800000000000000000e+01,5.000000000000000000e+00,-4.224782835466728147e-06,7.811123943952323997e-06,-1.627344894969141300e-05,9.867615017150822041e+02,5.464965048831161312e+02,9.867857503129071119e+02,5.464931477572209815e+02,2.424859782490784710e-02,-3.357125895149692951e-03,-1.799952840329887067e+02,9.867615017150822041e+02,4.994748572498082808e+02,9.867839763284530363e+02,5.679303793034400769e+02,2.247461337083223043e-02,6.845552205363179610e+01,1.027483443093326969e+03,5.700073286997699142e+02,9.682214668644601261e+02,5.357730121314732514e+02,-5.926197622886684258e+01,-3.423431656829666281e+01,9.460395603368372122e+02,5.700073286997699142e+02,1.005351807745808173e+03,5.357760518367493887e+02,5.931224740897096126e+01,-3.423127686302052552e+01
1.800000000000000000e+01,6.000000000000000000e+00,-4.019693341326256882e-05,7.432222796735575131e-05,-1.866315167589894500e-04,9.867615017150822041e+02,5.935181525164239247e+02,9.867857503129071119e+02,5.935147953905286613e+02,2.424859782490784710e-02,-3.357125895263379789e-03,4.465030239231679587e+01,9.867615017150822041e+02,6.405398001497317182e+02,9.867839763284530363e+02,6.149520269367478704e+02,2.247461337083223043e-02,-2.558777321298384777e+01,1.027483443093326969e+03,5.700073286997700279e+02,9.682214668644601261e+02,5.827946597647810449e+02,-5.926197622886684258e+01,1.278733106501101702e+01,9.460395603368372122e+02,5.700073286997700279e+02,1.005351807745808173e+03,5.827976994700571822e+02,5.931224740897096126e+01,1.279037077028715430e+01
1.800000000000000000e+01,7.000000000000000000e+00,-7.847171615019308492e-04,1.450924904722790095e-03,-4.665060333404442462e-03,9.867615017150822041e+02,6.875614477830395117e+02,9.867856967640814219e+02,6.875581016915764394e+02,2.419504899921776087e-02,-3.346091463072298211e-03,-1.799931988339089344e+02,9.867615017150822041e+02,6.405398001497317182e+02,9.867831426146806280e+02,7.089953331713552416e+02,2.164089959842385724e-02,6.845553302162352338e+01,1.027483443093326969e+03,7.110722715996932948e+02,9.682218034748098034e+02,6.768372904347235135e+02,-5.926163961851716522e+01,-3.423498116496978128e+01,9.460395603368372122e+02,7.110722715996932948e+02,1.005352144202754062e+03,6.768416814686504495e+02,5.931258386591684939e+01,-3.423059013104284531e+01
1.800000000000000000e+01,8.000000000000000000e+00,-1.610040092105447917e-03,2.976932147148328520e-03,-1.016152827939333439e-02,9.867615017150822041e+02,7.345830954163471915e+02,9.867857252430883364e+02,7.345797649542635099e+02,2.422352800613225554e-02,-3.330462083681595686e-03,4.457964617463794355e+01,9.867615017150822041e+02,7.816047430496549850e+02,9.867831710251577988e+02,7.560169964340378783e+02,2.166931007559469435e-02,-2.558774661561710673e+01,1.027483443093326969e+03,7.110722715996934085e+02,9.682218319880889794e+02,7.238589536380568461e+02,-5.926161110523798925e+01,1.278668203836343764e+01,9.460395603368372122e+02,7.110722715996934085e+02,1.005352172716018003e+03,7.238633447906956917e+02,5.931261237918079132e+01,1.279107319100228324e+01
1.800000000000000000e+01,9.000000000000000000e+00,-1.461528928411528778e-03,2.702339401632914643e-03,-9.150178121668135767e-03,9.867615017150822041e+02,8.286263906829626649e+02,9.867857233611898664e+02,8.286230596026227886e+02,2.422164610766230908e-02,-3.331080339876280050e-03,-1.799931985624818367e+02,9.867615017150822041e+02,7.816047430496548714e+02,9.867831691102403511e+02,8.500602910823945422e+02,2.166739515814697370e-02,6.845554803273967082e+01,1.027483443093326969e+03,8.521372144996165616e+02,9.682218301227035226e+02,8.179022482578197923e+02,-5.926161297062344602e+01,-3.423496624179676928e+01,9.460395603368372122e+02,8.521372144996165616e+02,1.005352170850625726e+03,8.179066394676543723e+02,5.931261051378851334e+01,-3.423057503196218931e+01
1.900000000000000000e+01,0.000000000000000000e+00,-5.040271549316013960e-21,2.044004255106166806e-22,-2.582431221197151289e-17,1.027483443093326969e+03,1.938341476333077651e+02,1.027507720565030468e+03,1.938307614288299305e+02,2.427747170349903172e-02,-3.386204477834553472e-03,-1.799931983466773886e+02,1.027483443093326969e+03,1.468125000000000000e+02,1.027505166233334421e+03,2.152679929085895196e+02,2.172314000745245721e-02,6.845549290858951963e+01,1.068205384471571961e+03,2.173449714499616618e+02,1.008943827366926826e+03,1.831099500141100407e+02,-5.926155710464513504e+01,-3.423502143585162116e+01,9.867615017150822041e+02,2.173449714499616618e+02,1.046074168094830156e+03,1.831143413637902313e+02,5.931266637974795231e+01,-3.423063008617143055e+01
1.900000000000000000e+01,1.000000000000000000e+00,-8.481030857076356010e-19,1.016425739166634804e-18,-7.599417514228878990e-16,1.027483443093326969e+03,2.408557952666155302e+02,1.027507671066929333e+03,2.408524268637855243e+02,2.422797360236472741e-02,-3.368402830005834403e-03,4.457966344326795394e+01,1.027483443093326969e+03,2.878774428999233237e+02,1.027505116686025303e+03,2.622896583435365301e+02,2.167359269833468716e-02,-2.558778455638679361e+01,1.068205384471571961e+03,2.173449714499616334e+02,1.008943777893436845e+03,2.301316154064612647e+02,-5.926160657813511534e+01,1.278664395649963126e+01,9.867615017150822041e+02,2.173449714499616334e+02,1.046074118621325624e+03,2.301360068413587214e+02,5.931261690624342009e+01,1.279103539139708801e+01
1.900000000000000000e+01,2.000000000000000000e+00,-2.658965597159798034e-14,4.857771517410203816e-14,-2.580845966994986939e-13,1.027483443093326969e+03,3.348990905332310604e+02,1.027507678404393801e+03,3.348957274822487307e+02,2.423531106683185499e-02,-3.363050982329696126e-03,-1.799931982387712992e+02,1.027483443093326969e+03,2.878774428999233237e+02,1.027505124032318690e+03,3.563329589619989974e+02,2.168093899172163219e-02,6.845551606207567374e+01,1.068205384471571961e+03,3.584099143498849571e+02,1.008943785226486852e+03,3.241749160325747994e+02,-5.926159924508510812e+01,-3.423499831731015774e+01,9.867615017150822041e+02,3.584099143498849571e+02,1.046074125954376541e+03,3.241793074521724520e+02,5.931262423929433680e+01,-3.423060689771250509e+01
1.900000000000000000e+01,3.000000000000000000e+00,-2.508564860512557968e-12,4.628003934162770031e-12,-5.435518347113468135e-12,1.027483443093326969e+03,3.819207381665389107e+02,1.027507678404393801e+03,3.819173751155565242e+02,2.423531106683185499e-02,-3.363050982386539545e-03,4.457967262371192163e+01,1.027483443093326969e+03,4.289423857998466474e+02,1.027505124032318690e+03,4.033546065953067910e+02,2.168093899172163219e-02,-2.558777920453985644e+01,1.068205384471571961e+03,3.584099143498850140e+02,1.008943785226486852e+03,3.711965636658826497e+02,-5.926159924508510812e+01,1.278664931599763577e+01,9.867615017150822041e+02,3.584099143498850140e+02,1.046074125954376541e+03,3.712009550854802455e+02,5.931262423929433680e+01,1.279104073559523158e+01
1.900000000000000000e+01,4.000000000000000000e+00,-4.876483775748429773e-09,9.015608993880075023e-09,-1.078755683290336017e-08,1.027483443093326969e+03,4.759640334331544409e+02,1.027507678404393801e+03,4.759606703821720544e+02,2.423531106683185499e-02,-3.363050982386539545e-03,-1.799931982387713276e+02,1.027483443093326969e+03,4.289423857998466474e+02,1.027505124032318690e+03,4.973979018619223211e+02,2.168093899172163219e-02,6.845551606207567374e+01,1.068205384471571961e+03,4.994748572498082808e+02,1.008943785226486852e+03,4.652398589324981799e+02,-5.926159924508510812e+01,-3.423499831731010090e+01,9.867615017150822041e+02,4.994748572498082808e+02,1.046074125954376541e+03,4.652442503520957757e+02,5.931262423929433680e+01,-3.423060689771250509e+01
1.900000000000000000e+01,5.000000000000000000e+00,-9.991290412966177720e-08,1.847324236098934363e-07,-2.819133545105837892e-07,1.027483443093326969e+03,5.229856810664621207e+02,1.027507678404393801e+03,5.229823180154797910e+02,2.423531106683185499e-02,-3.363050982329696126e-03,4.457967246892592073e+01,1.027483443093326969e+03,5.700073286997699142e+02,1.027505124032318690e+03,5.444195494952300578e+02,2.168093899172163219e-02,-2.558777920453985644e+01,1.068205384471571961e+03,4.994748572498082808e+02,1.008943785226486852e+03,5.122615065658058029e+02,-5.926159924508510812e+01,1.278664931599752208e+01,9.867615017150822041e+02,4.994748572498082808e+02,1.046074125954376541e+03,5.122658979854035124e+02,5.931262423929433680e+01,1.279104073559523158e+01
1.900000000000000000e+01,6.000000000000000000e+00,-9.045147893402701486e-06,1.672427487595028005e-05,-3.708762461794683489e-05,1.027483443093326969e+03,6.170289763330778214e+02,1.027507678404393801e+03,6.170256132820953781e+02,2.423531106683185499e-02,-3.363050982443382964e-03,-1.799931982387712424e+02,1.027483443093326969e+03,5.700073286997700279e+02,1.027505124032318690e+03,6.384628447618456448e+02,2.168093899172163219e-02,6.845551606207561690e+01,1.068205384471571961e+03,6.405398001497317182e+02,1.008943785226486852e+03,6.063048018324215036e+02,-5.926159924508510812e+01,-3.423499831731021459e+01,9.867615017150822041e+02,6.405398001497317182e+02,1.046074125954376541e+03,6.063091932520192131e+02,5.931262423929433680e+01,-3.423060689771250509e+01
1.900000000000000000e+01,7.000000000000000000e+00,-3.996478994000492055e-05,7.389410042795019763e-05,-1.854329858325024871e-04,1.027483443093326969e+03,6.640506239663855013e+02,1.027507678404393801e+03,6.640472609154030579e+02,2.423531106683185499e-02,-3.363050982443382964e-03,4.457967253264218499e+01,1.027483443093326969e+03,7.110722715996932948e+02,1.027505124032318690e+03,6.854844923951534383e+02,2.168093899172163219e-02,-2.558777920453985644e+01,1.068205384471571961e+03,6.405398001497317182e+02,1.008943785226486852e+03,6.533264494657291834e+02,-5.926159924508510812e+01,1.278664931599746524e+01,9.867615017150822041e+02,6.405398001497317182e+02,1.046074125954376541e+03,6.533308408853267792e+02,5.931262423929433680e+01,1.279104073559506105e+01
1.900000000000000000e+01,8.000000000000000000e+00,-1.682383885916351315e-04,3.110696142738998389e-04,-8.798180303112534918e-04,1.027483443093326969e+03,7.580939192330009746e+02,1.027507678404393801e+03,7.580905561820186449e+02,2.423531106683185499e-02,-3.363050982329696126e-03,-1.799931982387712424e+02,1.027483443093326969e+03,7.110722715996932948e+02,1.027505124032318690e+03,7.795277876617689117e+02,2.168093899172163219e-02,6.845551606207561690e+01,1.068205384471571961e+03,7.816047430496548714e+02,1.008943785226486852e+03,7.473697447323446568e+02,-5.926159924508510812e+01,-3.423499831731021459e+01,9.867615017150822041e+02,7.816047430496548714e+02,1.046074125954376541e+03,7.473741361519423663e+02,5.931262423929433680e+01,-3.423060689771250509e+01
1.900000000000000000e+01,9.000000000000000000e+00,-1.602915133773152553e-04,2.963760087316992791e-04,-8.348886392922441353e-04,1.027483443093326969e+03,8.051155668663088818e+02,1.027507678404393801e+03,8.051122038153265521e+02,2.423531106683185499e-02,-3.363050982329696126e-03,4.457967249289207246e+01,1.027483443093326969e+03,8.521372144996165616e+02,1.027505124032318690e+03,8.265494352950768189e+02,2.168093899172163219e-02,-2.558777920453974275e+01,1.068205384471571961e+03,7.816047430496549850e+02,1.008943785226486852e+03,7.943913923656525640e+02,-5.926159924508510812e+01,1.278664931599757892e+01,9.867615017150822041e+02,7.816047430496549850e+02,1.046074125954376541e+03,7.943957837852502735e+02,5.931262423929433680e+01,1.279104073559528842e+01
